,X.,session_start_timeStamp,focal_start_timeStamp,timeStamp,scanned_individual_ID,ACTIVITY,HEIGHT,VOCAL,FOOD_ITEM,PARTNER_ID,lat0,lon0,group,species,source
541,371,"2018-07-03,15:16:38","2018-07-03,15:43:17","2018-07-03,15:53:17",RC,Moving,L (0-5m),,,,-12.562866,-70.091422,QB,SIMP,ipad
542,501,"2018-07-07,15:17:10","2018-07-07,15:31:22","2018-07-07,15:41:22",YBR,Resting,M (5-15),,,,-12.564838,-70.09289,QB,SIMP,ipad
543,502,"2018-07-07,15:17:10","2018-07-07,15:31:22","2018-07-07,15:41:22",UNK_1,Grooming,M (5-15),,YPO,,-12.564838,-70.09289,QB,SIMP,ipad
544,525,"2018-07-12,07:36:38","2018-07-12,07:37:04","2018-07-12,07:37:04",YBR,Moving,M (5-15),,,,-12.563454,-70.091956,QB,SIMP,ipad
545,526,"2018-07-12,07:36:38","2018-07-12,07:37:04","2018-07-12,07:37:04",YBL,Moving,M (5-15),,,,-12.563454,-70.091956,QB,SIMP,ipad
546,528,"2018-07-12,07:36:38","2018-07-12,07:37:04","2018-07-12,07:37:04",YBY,Resting,M (5-15),,,,-12.563454,-70.091956,QB,SIMP,ipad
547,529,"2018-07-12,07:36:38","2018-07-12,07:49:17","2018-07-12,07:49:17",YBY,Grooming,H (15+),,YBL,,-12.563728,-70.092484,QB,SIMP,ipad
548,530,"2018-07-12,07:36:38","2018-07-12,07:49:17","2018-07-12,07:49:17",YBL,Being Groomed,M (5-15),,YBY,,-12.563728,-70.092484,QB,SIMP,ipad
549,532,"2018-07-12,07:36:38","2018-07-12,08:01:27","2018-07-12,08:01:27",YBL,Resting,H (15+),,,,-12.5644,-70.092664,QB,SIMP,ipad
550,533,"2018-07-12,07:36:38","2018-07-12,08:01:27","2018-07-12,08:01:27",YBY,Resting,H (15+),,,,-12.5644,-70.092664,QB,SIMP,ipad
551,557,"2018-07-12,07:36:38","2018-07-12,09:42:33","2018-07-12,09:42:33",RC,Being Groomed,L (0-5m),,YBY,,-12.56426,-70.094416,QB,SIMP,ipad
552,558,"2018-07-12,07:36:38","2018-07-12,09:42:33","2018-07-12,09:42:33",YBY,Grooming,L (0-5m),,RC,,-12.56426,-70.094416,QB,SIMP,ipad
553,559,"2018-07-12,07:36:38","2018-07-12,09:42:33","2018-07-12,09:42:33",YBL,Moving,L (0-5m),,,,-12.56426,-70.094416,QB,SIMP,ipad
554,783,"2018-07-18,07:53:11","2018-07-18,08:30:03","2018-07-18,08:30:03",YPO,Moving,M (5-15),Chirp-Whine (SIMP),,,-12.56362,-70.093454,QB,SIMP,ipad
555,786,"2018-07-18,07:53:11","2018-07-18,08:53:14","2018-07-18,08:53:14",RC,Resting,M (5-15),No Vocalization,,,-12.563674,-70.092974,QB,SIMP,ipad
556,789,"2018-07-18,07:53:11","2018-07-18,09:17:28","2018-07-18,09:17:28",YPO,Resting,M (5-15),Chirp-Whine (SIMP),,,-12.564024,-70.092246,QB,SIMP,ipad
557,793,"2018-07-18,07:53:11","2018-07-18,09:54:44","2018-07-18,09:54:44",YPO,Resting,H (15+),No Vocalization,,,-12.562858,-70.091542,QB,SIMP,ipad
558,796,"2018-07-18,07:53:11","2018-07-18,10:19:11","2018-07-18,10:19:11",YBY,Foraging,H (15+),No Vocalization,Flower,,-12.56245,-70.091718,QB,SIMP,ipad
559,798,"2018-07-18,07:53:11","2018-07-18,10:31:42","2018-07-18,10:31:42",YBL,Resting,M (5-15),No Vocalization,,,-12.562342,-70.091706,QB,SIMP,ipad
560,799,"2018-07-18,07:53:11","2018-07-18,10:31:42","2018-07-18,10:31:42",UNID_1,Moving,M (5-15),Chirp-Whine (SIMP),,,-12.562342,-70.091706,QB,SIMP,ipad
561,801,"2018-07-18,07:53:11","2018-07-18,10:44:03","2018-07-18,10:44:03",RC,Moving,M (5-15),No Vocalization,,,-12.56509,-70.092902,QB,SIMP,ipad
562,805,"2018-07-18,07:53:11","2018-07-18,11:21:02","2018-07-18,11:21:02",UNK_1,Resting,L (0-5m),No Vocalization,,,-12.564824,-70.093042,QB,SIMP,ipad
563,807,"2018-07-18,07:53:11","2018-07-18,11:33:25","2018-07-18,11:33:25",UNK_1,Moving,M (5-15),Chirp-Whine (SIMP),,,-12.56478,-70.09297,QB,SIMP,ipad
564,810,"2018-07-18,07:53:11","2018-07-18,11:58:02","2018-07-18,11:58:02",YPO,Resting,M (5-15),Chirp-Whine (SIMP),,,-12.564664,-70.092824,QB,SIMP,ipad
565,811,"2018-07-18,07:53:11","2018-07-18,11:58:02","2018-07-18,11:58:02",UNK_1,Moving,M (5-15),No Vocalization,,,-12.564664,-70.092824,QB,SIMP,ipad
566,812,"2018-07-18,07:53:11","2018-07-18,11:58:02","2018-07-18,11:58:02",YBY,Moving,M (5-15),No Vocalization,,,-12.564664,-70.092824,QB,SIMP,ipad
567,105,"2018-06-21,08:29:41","2018-06-21,08:40:28","2018-06-21,08:40:28",RBL,Resting,M (5-15),,,,-12.566358,-70.097144,RE,SIMP,ipad
568,106,"2018-06-21,08:29:41","2018-06-21,08:50:47","2018-06-21,08:50:47",RPBl,Resting,L (0-5m),,,,-12.566324,-70.09744,RE,SIMP,ipad
569,111,"2018-06-21,08:29:41","2018-06-21,09:31:37","2018-06-21,09:31:37",RC,Resting,M (5-15),,,,-12.568092,-70.097308,RE,SIMP,ipad
570,112,"2018-06-21,08:29:41","2018-06-21,09:41:54","2018-06-21,09:41:54",RPO,Moving,M (5-15),,,,-12.567666,-70.097496,RE,SIMP,ipad
571,113,"2018-06-21,08:29:41","2018-06-21,09:52:03","2018-06-21,09:52:03",RC,Resting,M (5-15),,,,-12.56707,-70.097486,RE,SIMP,ipad
572,114,"2018-06-21,08:29:41","2018-06-21,10:02:14","2018-06-21,10:02:14",RC,Resting,M (5-15),,,,-12.566906,-70.097586,RE,SIMP,ipad
573,115,"2018-06-21,08:29:41","2018-06-21,10:02:14","2018-06-21,10:02:14",RPBl,Resting,M (5-15),,,,-12.566906,-70.097586,RE,SIMP,ipad
574,1234,"2018-07-19,05:23:45","2018-07-19,07:35:35","2018-07-19,07:35:35",RBL,Resting,M (5-15),No Vocalization,,,-12.56633,-70.09713,RE,SIMP,ipad
575,1235,"2018-07-19,05:23:45","2018-07-19,07:35:35","2018-07-19,07:35:35",RC,Moving,M (5-15),No Vocalization,,,-12.56633,-70.09713,RE,SIMP,ipad
576,1236,"2018-07-19,05:23:45","2018-07-19,07:35:35","2018-07-19,07:35:35",RPBl,Resting,M (5-15),No Vocalization,,,-12.56633,-70.09713,RE,SIMP,ipad
577,1237,"2018-07-19,05:23:45","2018-07-19,07:44:55","2018-07-19,07:44:55",RPO,Moving,M (5-15),No Vocalization,,,-12.566194,-70.096932,RE,SIMP,ipad
578,1239,"2018-07-19,05:23:45","2018-07-19,07:44:55","2018-07-19,07:44:55",RBL,Moving,M (5-15),No Vocalization,,,-12.566194,-70.096932,RE,SIMP,ipad
579,1240,"2018-07-19,05:23:45","2018-07-19,07:54:46","2018-07-19,07:54:46",RPO,Resting,M (5-15),No Vocalization,,,-12.56589,-70.096726,RE,SIMP,ipad
580,1242,"2018-07-19,05:23:45","2018-07-19,08:04:43","2018-07-19,08:04:43",RPBl,Moving,M (5-15),No Vocalization,,,-12.565892,-70.096748,RE,SIMP,ipad
581,1244,"2018-07-19,05:23:45","2018-07-19,08:14:42","2018-07-19,08:14:42",RPBl,Resting,M (5-15),No Vocalization,,,-12.565682,-70.0968,RE,SIMP,ipad
582,1245,"2018-07-19,05:23:45","2018-07-19,08:14:42","2018-07-19,08:14:42",RPO,Resting,M (5-15),No Vocalization,,,-12.565682,-70.0968,RE,SIMP,ipad
583,1247,"2018-07-19,05:23:45","2018-07-19,08:24:49","2018-07-19,08:24:49",RPO,Moving,M (5-15),No Vocalization,,,-12.565344,-70.096726,RE,SIMP,ipad
584,1248,"2018-07-19,05:23:45","2018-07-19,08:24:49","2018-07-19,08:24:49",RBL,Moving,M (5-15),No Vocalization,,,-12.565344,-70.096726,RE,SIMP,ipad
585,1250,"2018-07-19,05:23:45","2018-07-19,08:34:49","2018-07-19,08:34:49",RPBl,Resting,M (5-15),Chirp-Whine (SIMP),,,-12.565288,-70.096786,RE,SIMP,ipad
586,1251,"2018-07-19,05:23:45","2018-07-19,08:34:49","2018-07-19,08:34:49",RPO,Resting,M (5-15),No Vocalization,,,-12.565288,-70.096786,RE,SIMP,ipad
587,1254,"2018-07-19,05:23:45","2018-07-19,08:55:16","2018-07-19,08:55:16",RPO,Resting,M (5-15),No Vocalization,,,-12.564842,-70.096364,RE,SIMP,ipad
588,1255,"2018-07-19,05:23:45","2018-07-19,08:55:16","2018-07-19,08:55:16",RC,Resting,L (0-5m),Chirp-Whine (SIMP),,,-12.564842,-70.096364,RE,SIMP,ipad
589,1257,"2018-07-19,05:23:45","2018-07-19,09:05:05","2018-07-19,09:05:05",RBL,Foraging,L (0-5m),No Vocalization,Fungus,,-12.56483,-70.09633,RE,SIMP,ipad
590,1259,"2018-07-19,05:23:45","2018-07-19,09:15:14","2018-07-19,09:15:14",RPO,Resting,M (5-15),No Vocalization,,,-12.564504,-70.096186,RE,SIMP,ipad
591,1261,"2018-07-19,05:23:45","2018-07-19,09:26:15","2018-07-19,09:26:15",RPO,Moving,M (5-15),No Vocalization,,,-12.56449,-70.096136,RE,SIMP,ipad
592,1262,"2018-07-19,05:23:45","2018-07-19,09:26:15","2018-07-19,09:26:15",RBL,Moving,M (5-15),No Vocalization,,,-12.56449,-70.096136,RE,SIMP,ipad
593,1264,"2018-07-19,05:23:45","2018-07-19,09:44:37","2018-07-19,09:44:37",RBL,Moving,L (0-5m),No Vocalization,,,-12.565014,-70.095836,RE,SIMP,ipad
594,1278,"2018-07-20,06:37:30","2018-07-20,06:59:42","2018-07-20,06:59:42",RPBl,Autogrooming,M (5-15),Short Call,,,-12.56639,-70.096166,RE,SIMP,ipad
595,1296,"2018-07-20,06:37:30","2018-07-20,07:30:47","2018-07-20,07:30:47",RBL,Resting,M (5-15),No Vocalization,,,-12.566212,-70.096916,RE,SIMP,ipad
596,1297,"2018-07-20,06:37:30","2018-07-20,07:30:47","2018-07-20,07:30:47",RC,Moving,M (5-15),No Vocalization,,,-12.566212,-70.096916,RE,SIMP,ipad
597,1302,"2018-07-20,06:37:30","2018-07-20,07:39:46","2018-07-20,07:39:46",RC,Moving,M (5-15),Chirp-Whine (SIMP),,,-12.565912,-70.096688,RE,SIMP,ipad
598,1304,"2018-07-20,06:37:30","2018-07-20,07:39:46","2018-07-20,07:39:46",RBL,Foraging,M (5-15),Short Call,Invertebrate,,-12.565912,-70.096688,RE,SIMP,ipad
599,1308,"2018-07-20,06:37:30","2018-07-20,07:49:35","2018-07-20,07:49:35",RPBl,Resting,M (5-15),No Vocalization,,,-12.566322,-70.09721,RE,SIMP,ipad
600,1309,"2018-07-20,06:37:30","2018-07-20,07:49:35","2018-07-20,07:49:35",RC,Resting,M (5-15),No Vocalization,,,-12.566322,-70.09721,RE,SIMP,ipad
601,1310,"2018-07-20,06:37:30","2018-07-20,07:49:35","2018-07-20,07:49:35",RBL,Moving,L (0-5m),Short Call,,,-12.566322,-70.09721,RE,SIMP,ipad
602,1312,"2018-07-20,06:37:30","2018-07-20,08:00:29","2018-07-20,08:00:29",RBL,Moving,M (5-15),No Vocalization,,,-12.56629,-70.097512,RE,SIMP,ipad
603,1313,"2018-07-20,06:37:30","2018-07-20,08:00:29","2018-07-20,08:00:29",RC,Resting,M (5-15),No Vocalization,,,-12.56629,-70.097512,RE,SIMP,ipad
604,1314,"2018-07-20,06:37:30","2018-07-20,08:00:29","2018-07-20,08:00:29",RPBl,Resting,M (5-15),Chirp-Whine (SIMP),,,-12.56629,-70.097512,RE,SIMP,ipad
605,1318,"2018-07-20,06:37:30","2018-07-20,08:09:53","2018-07-20,08:09:53",RPY,Moving,M (5-15),No Vocalization,,,-12.566396,-70.097644,RE,SIMP,ipad
606,1324,"2018-07-20,06:37:30","2018-07-20,08:20:56","2018-07-20,08:20:56",RC,Resting,M (5-15),Short Call,,,-12.56639,-70.097696,RE,SIMP,ipad
607,1330,"2018-07-20,06:37:30","2018-07-20,08:32:35","2018-07-20,08:32:35",RBL,Resting,L (0-5m),Chirp-Whine (SIMP),,,-12.566436,-70.097612,RE,SIMP,ipad
608,1331,"2018-07-20,06:37:30","2018-07-20,08:32:35","2018-07-20,08:32:35",RC,Moving,L (0-5m),Chirp-Whine (SIMP),,,-12.566436,-70.097612,RE,SIMP,ipad
609,1336,"2018-07-20,06:37:30","2018-07-20,08:41:07","2018-07-20,08:41:07",RC,Resting,M (5-15),Chirp-Whine (SIMP),,,-12.566506,-70.097614,RE,SIMP,ipad
610,1337,"2018-07-20,06:37:30","2018-07-20,08:41:07","2018-07-20,08:41:07",RBL,Resting,L (0-5m),No Vocalization,,,-12.566506,-70.097614,RE,SIMP,ipad
611,1348,"2018-07-20,06:37:30","2018-07-20,08:59:34","2018-07-20,08:59:34",RPO,Moving,M (5-15),No Vocalization,,,-12.566614,-70.097548,RE,SIMP,ipad
612,1354,"2018-07-20,06:37:30","2018-07-20,09:09:45","2018-07-20,09:09:45",RPBl,Resting,M (5-15),No Vocalization,,,-12.566536,-70.09741,RE,SIMP,ipad
613,1360,"2018-07-20,06:37:30","2018-07-20,09:19:52","2018-07-20,09:19:52",RBL,Resting,M (5-15),No Vocalization,,,-12.566646,-70.097538,RE,SIMP,ipad
614,1362,"2018-07-20,09:23:39","2018-07-20,09:23:47","2018-07-20,09:23:47",RBL,Resting,M (5-15),No Vocalization,,,-12.566692,-70.097526,RE,SIMP,ipad
615,1363,"2018-07-20,09:23:39","2018-07-20,09:23:47","2018-07-20,09:23:47",RPBl,Moving,M (5-15),No Vocalization,,,-12.566692,-70.097526,RE,SIMP,ipad
616,1368,"2018-07-20,09:23:39","2018-07-20,09:29:50","2018-07-20,09:29:50",RBL,Resting,M (5-15),Short Call,,,-12.566754,-70.097466,RE,SIMP,ipad
617,1369,"2018-07-20,09:23:39","2018-07-20,09:29:50","2018-07-20,09:29:50",RC,Resting,M (5-15),Other,,,-12.566754,-70.097466,RE,SIMP,ipad
618,1374,"2018-07-20,09:23:39","2018-07-20,09:40:28","2018-07-20,09:40:28",RBL,Moving,M (5-15),Other,,,-12.566618,-70.097436,RE,SIMP,ipad
619,1380,"2018-07-20,09:23:39","2018-07-20,09:50:33","2018-07-20,09:50:33",RBL,Resting,M (5-15),Short Call,,,-12.566802,-70.097508,RE,SIMP,ipad
620,1381,"2018-07-20,09:23:39","2018-07-20,09:50:33","2018-07-20,09:50:33",RC,Moving,M (5-15),Other,,,-12.566802,-70.097508,RE,SIMP,ipad
621,1386,"2018-07-20,09:23:39","2018-07-20,09:59:50","2018-07-20,09:59:50",RPBl,Resting,M (5-15),No Vocalization,,,-12.567074,-70.09765,RE,SIMP,ipad
622,1387,"2018-07-20,09:23:39","2018-07-20,09:59:50","2018-07-20,09:59:50",RPO,Resting,M (5-15),Other,,,-12.567074,-70.09765,RE,SIMP,ipad
623,1392,"2018-07-20,09:23:39","2018-07-20,10:09:38","2018-07-20,10:09:38",RBL,Moving,L (0-5m),No Vocalization,,,-12.56685,-70.097528,RE,SIMP,ipad
624,1393,"2018-07-20,09:23:39","2018-07-20,10:09:38","2018-07-20,10:09:38",RPO,Resting,M (5-15),Other,,,-12.56685,-70.097528,RE,SIMP,ipad
625,1398,"2018-07-20,09:23:39","2018-07-20,10:20:57","2018-07-20,10:20:57",RC,Resting,M (5-15),No Vocalization,,,-12.566608,-70.097412,RE,SIMP,ipad
626,1399,"2018-07-20,09:23:39","2018-07-20,10:20:57","2018-07-20,10:20:57",RBL,Resting,M (5-15),Chirp-Whine (SIMP),,,-12.566608,-70.097412,RE,SIMP,ipad
627,1400,"2018-07-20,09:23:39","2018-07-20,10:20:57","2018-07-20,10:20:57",RPO,Grooming,M (5-15),No Vocalization,,RPBl,-12.566608,-70.097412,RE,SIMP,ipad
628,1401,"2018-07-20,09:23:39","2018-07-20,10:20:57","2018-07-20,10:20:57",RPBl,Other (make note),M (5-15),No Vocalization,,,-12.566608,-70.097412,RE,SIMP,ipad
629,1403,"2018-07-20,09:23:39","2018-07-20,10:29:47","2018-07-20,10:29:47",RPBl,Resting,M (5-15),Chirp-Whine (SIMP),,,-12.566532,-70.097372,RE,SIMP,ipad
630,1404,"2018-07-20,09:23:39","2018-07-20,10:29:47","2018-07-20,10:29:47",RC,Moving,M (5-15),No Vocalization,,,-12.566532,-70.097372,RE,SIMP,ipad
631,1415,"2018-07-20,09:23:39","2018-07-20,10:59:53","2018-07-20,10:59:53",RBL,Foraging,L (0-5m),No Vocalization,Fungus,,-12.565446,-70.096348,RE,SIMP,ipad
632,1416,"2018-07-20,09:23:39","2018-07-20,10:59:53","2018-07-20,10:59:53",RPO,Resting,M (5-15),Chirp-Whine (SIMP),,,-12.565446,-70.096348,RE,SIMP,ipad
633,1466,"2018-07-20,09:23:39","2018-07-20,12:49:34","2018-07-20,12:49:34",RC,Resting,M (5-15),Short Call,,,-12.566218,-70.09408,RE,SIMP,ipad
634,1472,"2018-07-20,09:23:39","2018-07-20,13:09:53","2018-07-20,13:09:53",RPBl,Resting,M (5-15),Chirp-Whine (SIMP),,,-12.566516,-70.09357,RE,SIMP,ipad
635,1473,"2018-07-20,09:23:39","2018-07-20,13:09:53","2018-07-20,13:09:53",RC,Resting,M (5-15),No Vocalization,,,-12.566516,-70.09357,RE,SIMP,ipad
636,1484,"2018-07-20,09:23:39","2018-07-20,13:29:58","2018-07-20,13:29:58",RBL,Resting,M (5-15),No Vocalization,,,-12.566544,-70.09341,RE,SIMP,ipad
637,1490,"2018-07-20,09:23:39","2018-07-20,13:39:51","2018-07-20,13:39:51",RPBl,Resting,M (5-15),Chirp-Whine (SIMP),,,-12.56557,-70.096392,RE,SIMP,ipad
638,1496,"2018-07-20,09:23:39","2018-07-20,13:50:02","2018-07-20,13:50:02",RPO,Moving,M (5-15),No Vocalization,,,-12.56557,-70.096392,RE,SIMP,ipad
639,1497,"2018-07-20,09:23:39","2018-07-20,13:50:02","2018-07-20,13:50:02",RBL,Moving,L (0-5m),Other,,,-12.56557,-70.096392,RE,SIMP,ipad
640,1498,"2018-07-20,09:23:39","2018-07-20,13:50:02","2018-07-20,13:50:02",RC,Moving,M (5-15),No Vocalization,,,-12.56557,-70.096392,RE,SIMP,ipad
641,1502,"2018-07-20,09:23:39","2018-07-20,13:59:57","2018-07-20,13:59:57",RPO,Resting,M (5-15),No Vocalization,,,-12.56557,-70.096392,RE,SIMP,ipad
642,1503,"2018-07-20,09:23:39","2018-07-20,13:59:57","2018-07-20,13:59:57",RPBl,Moving,M (5-15),No Vocalization,,,-12.56557,-70.096392,RE,SIMP,ipad
643,1504,"2018-07-20,09:23:39","2018-07-20,13:59:57","2018-07-20,13:59:57",RBL,Resting,M (5-15),No Vocalization,,,-12.56557,-70.096392,RE,SIMP,ipad
644,1512,"2018-07-23,07:43:08","2018-07-23,07:54:50","2018-07-23,07:54:50",RPBl,Moving,M (5-15),No Vocalization,,,-12.565562,-70.096362,RE,SIMP,ipad
645,1513,"2018-07-23,07:43:08","2018-07-23,07:54:50","2018-07-23,07:54:50",RPO,Autogrooming,M (5-15),No Vocalization,,,-12.565562,-70.096362,RE,SIMP,ipad
646,1515,"2018-07-23,07:43:08","2018-07-23,08:04:43","2018-07-23,08:04:43",RPO,Moving,M (5-15),Chirp-Whine (SIMP),,,-12.56545,-70.09638,RE,SIMP,ipad
647,1516,"2018-07-23,07:43:08","2018-07-23,08:04:43","2018-07-23,08:04:43",RPBl,Moving,M (5-15),No Vocalization,,,-12.56545,-70.09638,RE,SIMP,ipad
648,1518,"2018-07-23,07:43:08","2018-07-23,08:15:25","2018-07-23,08:15:25",RPBl,Moving,M (5-15),Chirp-Whine (SIMP),,,-12.5659,-70.096862,RE,SIMP,ipad
649,1519,"2018-07-23,07:43:08","2018-07-23,08:15:25","2018-07-23,08:15:25",RC,Resting,M (5-15),No Vocalization,,,-12.5659,-70.096862,RE,SIMP,ipad
650,1521,"2018-07-23,07:43:08","2018-07-23,08:24:51","2018-07-23,08:24:51",RBL,Resting,M (5-15),No Vocalization,,,-12.566278,-70.097198,RE,SIMP,ipad
651,1523,"2018-07-23,07:43:08","2018-07-23,08:34:48","2018-07-23,08:34:48",RC,Foraging,M (5-15),No Vocalization,Fruit,,-12.566268,-70.097526,RE,SIMP,ipad
652,1524,"2018-07-23,07:43:08","2018-07-23,08:34:48","2018-07-23,08:34:48",RBL,Foraging,M (5-15),No Vocalization,Fruit,,-12.566268,-70.097526,RE,SIMP,ipad
653,1525,"2018-07-23,07:43:08","2018-07-23,08:34:48","2018-07-23,08:34:48",RPBl,Moving,M (5-15),No Vocalization,,,-12.566268,-70.097526,RE,SIMP,ipad
654,1527,"2018-07-23,07:43:08","2018-07-23,08:44:51","2018-07-23,08:44:51",RC,Resting,M (5-15),No Vocalization,,,-12.566276,-70.097534,RE,SIMP,ipad
655,1528,"2018-07-23,07:43:08","2018-07-23,08:44:51","2018-07-23,08:44:51",RPBl,Resting,M (5-15),Alarm Call,,,-12.566276,-70.097534,RE,SIMP,ipad
656,1530,"2018-07-23,07:43:08","2018-07-23,08:55:20","2018-07-23,08:55:20",RPBl,Moving,M (5-15),No Vocalization,,,-12.566722,-70.097504,RE,SIMP,ipad
657,1532,"2018-07-23,07:43:08","2018-07-23,09:05:15","2018-07-23,09:05:15",RBL,Resting,M (5-15),No Vocalization,,,-12.567072,-70.097524,RE,SIMP,ipad
658,1533,"2018-07-23,07:43:08","2018-07-23,09:05:15","2018-07-23,09:05:15",RC,Moving,M (5-15),No Vocalization,,,-12.567072,-70.097524,RE,SIMP,ipad
659,1535,"2018-07-23,07:43:08","2018-07-23,09:14:54","2018-07-23,09:14:54",RC,Resting,M (5-15),Chirp-Whine (SIMP),,,-12.567118,-70.097572,RE,SIMP,ipad
660,1536,"2018-07-23,07:43:08","2018-07-23,09:14:54","2018-07-23,09:14:54",RBL,Resting,M (5-15),No Vocalization,,,-12.567118,-70.097572,RE,SIMP,ipad
661,1538,"2018-07-23,07:43:08","2018-07-23,09:24:43","2018-07-23,09:24:43",RC,Moving,M (5-15),No Vocalization,,,-12.567648,-70.097266,RE,SIMP,ipad
662,1539,"2018-07-23,07:43:08","2018-07-23,09:24:43","2018-07-23,09:24:43",RPBl,Moving,M (5-15),No Vocalization,,,-12.567648,-70.097266,RE,SIMP,ipad
663,1540,"2018-07-23,07:43:08","2018-07-23,09:24:43","2018-07-23,09:24:43",RBL,Moving,M (5-15),No Vocalization,,,-12.567648,-70.097266,RE,SIMP,ipad
664,1542,"2018-07-23,09:42:41","2018-07-23,09:42:46","2018-07-23,09:42:46",RBL,Resting,M (5-15),Long Call,,,-12.568042,-70.097602,RE,SIMP,ipad
665,1546,"2018-07-23,09:42:41","2018-07-23,10:14:48","2018-07-23,10:14:48",RC,Moving,M (5-15),No Vocalization,,,-12.568384,-70.097196,RE,SIMP,ipad
666,1547,"2018-07-23,09:42:41","2018-07-23,10:14:48","2018-07-23,10:14:48",RPO,Moving,M (5-15),Chirp-Whine (SIMP),,,-12.568384,-70.097196,RE,SIMP,ipad
667,1548,"2018-07-23,09:42:41","2018-07-23,10:14:48","2018-07-23,10:14:48",RBL,Foraging,L (0-5m),No Vocalization,Fungus,,-12.568384,-70.097196,RE,SIMP,ipad
668,1549,"2018-07-23,09:42:41","2018-07-23,10:14:48","2018-07-23,10:14:48",RPBl,Resting,L (0-5m),Chirp-Whine (SIMP),,,-12.568384,-70.097196,RE,SIMP,ipad
669,1551,"2018-07-23,09:42:41","2018-07-23,10:24:40","2018-07-23,10:24:40",RPBl,Autogrooming,M (5-15),No Vocalization,,,-12.568422,-70.096848,RE,SIMP,ipad
670,1553,"2018-07-23,09:42:41","2018-07-23,10:34:48","2018-07-23,10:34:48",RBL,Moving,L (0-5m),No Vocalization,,,-12.56862,-70.096748,RE,SIMP,ipad
671,1554,"2018-07-23,09:42:41","2018-07-23,10:34:48","2018-07-23,10:34:48",RPBl,Resting,L (0-5m),No Vocalization,,,-12.56862,-70.096748,RE,SIMP,ipad
672,1555,"2018-07-23,09:42:41","2018-07-23,10:34:48","2018-07-23,10:34:48",RPO,Moving,M (5-15),No Vocalization,,,-12.56862,-70.096748,RE,SIMP,ipad
673,1557,"2018-07-23,09:42:41","2018-07-23,10:47:01","2018-07-23,10:47:01",RPBl,Foraging,M (5-15),No Vocalization,Invertebrate,,-12.568728,-70.096462,RE,SIMP,ipad
674,1561,"2018-07-23,09:42:41","2018-07-23,10:54:45","2018-07-23,10:54:45",RBL,Autogrooming,M (5-15),No Vocalization,,,-12.568602,-70.096514,RE,SIMP,ipad
675,1562,"2018-07-23,09:42:41","2018-07-23,10:54:45","2018-07-23,10:54:45",RC,Moving,M (5-15),No Vocalization,,,-12.568602,-70.096514,RE,SIMP,ipad
676,1563,"2018-07-23,09:42:41","2018-07-23,10:54:45","2018-07-23,10:54:45",RPBl,Moving,M (5-15),No Vocalization,,,-12.568602,-70.096514,RE,SIMP,ipad
677,1565,"2018-07-23,09:42:41","2018-07-23,11:05:09","2018-07-23,11:05:09",RPBl,Resting,H (15+),No Vocalization,,,-12.568766,-70.096496,RE,SIMP,ipad
678,1566,"2018-07-23,09:42:41","2018-07-23,11:05:09","2018-07-23,11:05:09",RPY,Moving,H (15+),No Vocalization,,,-12.568766,-70.096496,RE,SIMP,ipad
679,1567,"2018-07-23,09:42:41","2018-07-23,11:05:09","2018-07-23,11:05:09",RC,Moving,M (5-15),No Vocalization,,,-12.568766,-70.096496,RE,SIMP,ipad
680,1569,"2018-07-23,09:42:41","2018-07-23,11:15:03","2018-07-23,11:15:03",RBL,Resting,M (5-15),No Vocalization,,,-12.56888,-70.096204,RE,SIMP,ipad
681,1570,"2018-07-23,09:42:41","2018-07-23,11:15:03","2018-07-23,11:15:03",RPBl,Autogrooming,M (5-15),No Vocalization,,,-12.56888,-70.096204,RE,SIMP,ipad
682,1572,"2018-07-23,09:42:41","2018-07-23,11:24:41","2018-07-23,11:24:41",RPO,Moving,M (5-15),No Vocalization,,,-12.56902,-70.09593,RE,SIMP,ipad
683,1573,"2018-07-23,09:42:41","2018-07-23,11:24:41","2018-07-23,11:24:41",RBL,Moving,M (5-15),No Vocalization,,,-12.56902,-70.09593,RE,SIMP,ipad
684,1574,"2018-07-23,09:42:41","2018-07-23,11:24:41","2018-07-23,11:24:41",RPY,Moving,M (5-15),No Vocalization,,,-12.56902,-70.09593,RE,SIMP,ipad
685,1575,"2018-07-23,09:42:41","2018-07-23,11:24:41","2018-07-23,11:24:41",RC,Foraging,M (5-15),No Vocalization,Invertebrate,,-12.56902,-70.09593,RE,SIMP,ipad
686,1576,"2018-07-23,09:42:41","2018-07-23,11:24:41","2018-07-23,11:24:41",RPBl,Moving,M (5-15),No Vocalization,,,-12.56902,-70.09593,RE,SIMP,ipad
687,1578,"2018-07-23,09:42:41","2018-07-23,11:44:57","2018-07-23,11:44:57",RPO,Resting,L (0-5m),No Vocalization,,,-12.569024,-70.0957,RE,SIMP,ipad
688,1580,"2018-07-23,09:42:41","2018-07-23,11:56:48","2018-07-23,11:56:48",RPO,Moving,M (5-15),Chirp-Whine (SIMP),,,-12.568966,-70.095384,RE,SIMP,ipad
689,1582,"2018-07-23,09:42:41","2018-07-23,12:44:54","2018-07-23,12:44:54",RBL,Resting,M (5-15),No Vocalization,,,-12.56905,-70.095162,RE,SIMP,ipad
690,1583,"2018-07-23,09:42:41","2018-07-23,12:44:54","2018-07-23,12:44:54",RPY,Resting,M (5-15),No Vocalization,,,-12.56905,-70.095162,RE,SIMP,ipad
